sales,customer_id,customer_age,purchase_date,product,last_purchase_date,price,seller_id
47,4297,44,2023-09-29,TV,2023-03-13,407.65,172
63,2925,42,2023-12-09,TV,2022-04-12,3089.56,149
97,1574,51,2023-05-04,Smartphone,2022-01-10,3694.78,130
69,3341,77,2023-08-11,Laptop,2024-11-30,947.72,143
43,3943,71,2024-05-04,Headphones,2023-01-05,1268.78,130
48,2329,22,2024-11-16,Laptop,2022-05-06,1331.54,191
34,2277,53,2024-12-03,Headphones,2024-02-24,4702.06,174
40,2203,71,2024-10-13,TV,2023-01-18,2064.73,199
75,1039,53,2023-10-24,TV,2022-11-23,2676.33,140
61,3823,86,2023-04-29,Headphones,2023-03-26,3635.36,103
50,4772,56,2023-03-17,Tablet,2023-06-07,1888.73,113
67,1519,87,2024-09-12,TV,2024-10-06,572.5,145
62,2639,21,2024-09-22,Smartphone,2024-07-30,3288.89,153
58,4808,82,2023-09-15,TV,2024-09-09,3353.0,192
33,3593,57,2024-06-15,Smartphone,2022-09-30,1339.71,191
75,3283,54,2024-09-22,Laptop,2023-05-17,224.38,188
16,1462,84,2023-12-17,TV,2024-05-15,3343.5,186
82,2251,48,2024-10-10,TV,2022-12-07,3531.96,132
94,4771,64,2023-10-04,Laptop,2022-09-29,179.02,129
48,2848,44,2023-09-12,Smartphone,2023-01-30,3481.26,108
10,1482,68,2023-09-21,Tablet,2024-06-28,4697.7,137
82,3477,37,2024-11-09,Smartphone,2022-07-14,934.99,188
38,4093,30,2024-11-07,Headphones,2024-11-22,2630.55,181
19,1342,80,2023-01-29,Headphones,2022-07-30,3499.04,142
36,4111,61,2024-04-11,Headphones,2024-03-23,1188.89,106
59,2196,41,2023-02-04,Laptop,2023-11-25,3770.17,187
63,2462,20,2023-10-21,Smartphone,2024-01-23,4347.04,139
77,2202,27,2024-08-24,TV,2024-09-27,4082.03,184
46,2621,82,2023-07-22,Headphones,2024-12-10,1331.55,161
3,3180,66,2023-03-09,Smartphone,2024-06-10,4030.87,154
74,3398,75,2023-05-11,TV,2023-06-25,2096.05,134
65,4596,19,2023-04-21,Smartphone,2023-06-02,1368.99,142
91,4611,83,2024-06-07,Laptop,2024-07-23,881.46,110
8,3553,48,2023-10-15,Headphones,2022-05-13,4549.46,101
51,3131,85,2024-11-17,Tablet,2022-04-06,2163.14,178
81,1992,54,2024-10-27,Headphones,2023-02-28,4335.37,178
73,4535,41,2023-02-12,Headphones,2024-05-07,839.75,104
6,3877,61,2024-12-17,Laptop,2024-08-31,3846.62,139
89,3908,58,2024-11-14,TV,2022-03-23,594.57,179
39,3390,68,2023-10-21,Headphones,2024-02-28,136.95,145
60,4351,59,2023-10-12,TV,2022-11-11,4975.49,120
28,3913,57,2024-07-17,TV,2024-07-04,414.01,108
97,4334,65,2024-09-18,Laptop,2023-01-01,2334.63,170
54,2189,21,2023-01-19,Headphones,2023-01-01,4398.01,126
37,3340,77,2024-05-21,Laptop,2022-03-12,4105.93,116
9,4580,56,2024-06-30,Laptop,2022-11-22,2382.32,165
82,2603,22,2023-02-17,Tablet,2024-04-23,3073.7,125
56,4297,23,2023-08-07,Laptop,2022-08-02,3167.05,171
59,2193,31,2024-09-13,Tablet,2024-12-06,593.63,144
85,1597,87,2023-07-07,TV,2022-03-30,1460.28,154
2,1644,29,2023-01-31,TV,2024-09-22,1539.87,139
61,1447,79,2023-09-16,Smartphone,2022-08-05,1921.73,115
58,3737,44,2024-11-05,Smartphone,2022-10-28,1405.89,183
60,4049,71,2023-12-10,TV,2024-07-14,1294.92,195
40,3902,29,2023-11-04,Headphones,2024-05-02,1806.19,131
36,3549,25,2023-03-12,Smartphone,2024-06-12,1927.17,134
37,1763,33,2023-11-03,Laptop,2022-06-19,2461.76,163
79,4598,69,2024-07-21,Smartphone,2023-09-12,909.0,163
92,1734,43,2023-04-09,TV,2023-11-13,3952.27,114
18,4450,25,2023-01-21,Headphones,2023-10-05,4310.31,141
98,4272,62,2024-09-11,TV,2022-02-06,1278.42,149
63,2642,36,2024-07-18,Headphones,2024-02-10,660.34,131
22,3297,34,2023-01-06,Smartphone,2024-10-07,3625.44,129
11,4480,82,2023-08-19,Laptop,2023-09-28,4625.01,182
58,1600,46,2023-03-23,Laptop,2023-03-02,223.98,123
57,3172,31,2023-08-05,TV,2023-02-12,121.46,165
77,3160,34,2023-12-01,Headphones,2024-02-14,957.96,120
4,1980,30,2024-07-12,Smartphone,2024-05-14,3439.72,141
86,4208,80,2024-11-20,Headphones,2022-08-05,4825.67,179
7,2782,50,2024-08-16,Headphones,2022-06-19,3764.39,199
61,4567,46,2024-12-04,Headphones,2023-09-02,2886.51,157
54,4749,54,2024-10-16,Smartphone,2022-12-24,3517.72,101
88,3197,63,2024-07-06,Headphones,2022-07-05,1191.96,115
68,3922,41,2024-04-03,Laptop,2023-12-26,3458.33,192
92,3390,31,2023-03-28,TV,2024-05-19,1641.15,106
79,1579,22,2024-05-29,Tablet,2024-04-03,1150.99,154
1,4804,70,2024-12-23,Headphones,2023-11-10,1220.95,114
55,1782,47,2024-05-27,Laptop,2022-10-11,3355.55,122
3,3368,77,2024-08-09,Laptop,2022-07-03,3847.77,168
78,3869,45,2024-04-22,TV,2022-05-22,2929.92,100
38,4997,43,2024-05-12,TV,2022-08-19,366.08,168
1,4932,35,2024-03-24,Tablet,2023-01-23,238.15,112
38,1531,53,2024-08-10,Tablet,2024-01-05,1124.98,125
85,4360,25,2023-09-17,Tablet,2022-06-07,1468.02,151
29,2512,35,2024-06-20,Smartphone,2023-07-31,2053.86,112
5,3539,75,2023-07-19,Smartphone,2024-12-11,426.34,195
74,1611,49,2024-04-07,Laptop,2024-10-23,3639.54,154
92,3299,66,2023-04-04,TV,2022-03-18,3571.92,128
21,3005,65,2023-12-18,Headphones,2023-08-05,1766.05,117
71,2100,88,2023-04-18,TV,2023-08-31,2836.86,101
67,2670,82,2023-12-21,Smartphone,2024-11-05,549.53,126
47,2415,50,2024-04-13,Laptop,2022-08-18,2105.33,149
84,2435,67,2023-04-05,Headphones,2024-06-22,4294.95,141
83,3220,21,2023-04-01,Tablet,2024-07-05,3320.08,166
35,1874,53,2023-02-13,Tablet,2024-06-07,564.52,193
68,3248,45,2024-03-31,Smartphone,2024-10-26,4245.51,109
69,1216,20,2024-01-19,Laptop,2022-05-23,3419.45,108
1,1375,23,2023-01-23,TV,2022-07-26,2292.63,102
68,4791,62,2024-12-02,Smartphone,2023-03-05,3475.85,185
12,2609,40,2023-01-23,TV,2022-06-15,905.46,137
60,1010,24,2023-08-22,Headphones,2022-09-17,2774.91,174
27,4870,78,2024-11-28,TV,2023-01-29,3108.74,169
56,4839,82,2023-11-07,Headphones,2022-05-01,4642.34,168
23,4083,23,2024-02-21,Laptop,2024-08-07,381.11,129
25,3939,41,2023-11-29,Smartphone,2023-02-17,1905.17,113
21,2613,54,2024-07-28,TV,2022-06-17,4687.23,101
61,3482,62,2023-04-13,Laptop,2023-02-25,1125.24,196
63,4755,68,2024-05-14,Laptop,2024-02-27,4075.34,107
52,4679,62,2024-04-27,TV,2022-09-25,57.95,173
88,1817,80,2023-07-08,Tablet,2022-02-07,178.13,184
25,4444,46,2024-04-04,Tablet,2024-07-14,1671.73,182
55,2296,42,2023-07-08,Headphones,2022-12-04,3854.09,198
46,3978,27,2023-12-17,Laptop,2022-11-26,565.51,117
32,4968,52,2024-08-03,Smartphone,2022-07-18,1945.13,170
55,4996,72,2023-04-24,Smartphone,2024-03-20,700.77,112
96,1690,42,2023-04-14,Laptop,2022-01-05,1156.79,145
5,2599,62,2024-09-11,Tablet,2024-09-15,2539.82,153
36,2532,29,2024-05-22,Laptop,2024-06-13,1629.74,111
49,2155,21,2023-12-11,Headphones,2022-04-13,1098.97,139
58,3902,84,2023-01-21,Laptop,2023-03-11,1997.81,187
39,2947,34,2024-01-22,TV,2023-10-12,3520.22,181
80,1783,82,2023-07-28,Tablet,2023-01-16,641.12,137
97,3366,70,2024-11-12,TV,2022-03-07,2423.99,111
85,3891,74,2024-04-27,TV,2023-08-02,1409.86,166
61,2972,45,2024-04-17,Laptop,2022-09-27,1924.17,124
9,2876,33,2024-12-06,Laptop,2022-02-16,4116.7,134
6,3668,38,2024-01-28,Smartphone,2024-07-04,4652.16,115
35,1784,59,2024-09-26,TV,2022-12-31,1252.74,144
39,4239,71,2024-11-19,Laptop,2022-03-09,3168.36,112
22,1396,49,2024-05-30,Smartphone,2024-11-15,3399.55,123
41,4251,55,2023-07-07,TV,2022-07-26,4220.31,175
5,2081,87,2023-12-12,Smartphone,2022-03-14,4500.26,101
42,2503,55,2023-12-18,Tablet,2022-01-30,2366.56,189
87,3033,71,2024-06-24,Headphones,2024-10-23,4913.75,109
81,2614,77,2024-08-20,TV,2023-06-05,4855.6,118
76,1459,64,2023-02-16,Laptop,2024-06-06,2557.02,185
87,3108,29,2023-03-18,Tablet,2023-02-05,2733.06,123
80,3416,70,2023-12-09,Smartphone,2023-10-16,3355.36,189
67,4192,50,2023-07-10,Headphones,2024-08-07,1900.39,160
30,3766,45,2024-06-26,TV,2024-04-27,3327.12,104
57,1545,20,2024-11-11,Headphones,2024-07-23,2595.71,179
86,4653,43,2023-02-05,Tablet,2023-03-07,225.41,133
73,4088,71,2024-02-28,Headphones,2023-06-23,4271.01,191
29,3543,57,2023-12-17,TV,2022-03-12,4705.21,163
37,1496,83,2023-07-07,Tablet,2022-09-13,179.83,111
87,1504,85,2024-06-10,Smartphone,2022-05-27,3956.85,158
13,4603,64,2023-11-30,TV,2024-06-20,1959.78,120
32,4016,19,2024-04-27,Headphones,2023-11-01,2948.88,195
46,4386,59,2023-08-04,TV,2022-05-20,2524.97,188
23,2092,51,2023-06-07,Tablet,2023-10-17,2778.99,177
45,4798,38,2024-10-28,Headphones,2023-09-13,2501.17,146
17,3208,61,2023-08-29,Smartphone,2024-05-20,4274.21,152
85,2637,19,2023-10-23,Laptop,2022-03-05,3433.36,198
66,4959,76,2024-04-06,Smartphone,2024-05-17,2092.55,172
6,1717,33,2023-02-14,TV,2024-04-14,3458.41,193
18,4216,37,2024-05-09,Laptop,2023-05-28,4826.99,192
94,2592,43,2023-06-24,Tablet,2024-10-27,447.53,138
22,4666,33,2023-12-12,Headphones,2024-10-21,1971.05,130
33,4040,87,2023-02-25,Headphones,2022-02-16,4358.75,177
30,2408,40,2024-07-19,Tablet,2024-05-17,3708.32,180
81,1268,59,2023-12-07,TV,2024-02-17,4677.9,188
32,2946,54,2023-04-18,Smartphone,2024-10-22,247.06,145
42,2477,89,2024-12-10,Laptop,2023-06-19,4320.74,156
78,3746,23,2023-08-02,Tablet,2022-12-25,3969.4,136
10,2541,54,2024-05-13,TV,2024-03-25,4084.44,126
36,1864,39,2024-02-01,TV,2023-08-19,3006.45,181
34,3397,23,2024-07-03,Laptop,2022-07-23,306.99,128
73,1109,49,2024-05-11,Tablet,2024-08-28,2718.69,117
28,4554,34,2023-06-22,Smartphone,2022-08-15,2068.37,103
11,3454,55,2023-04-15,Smartphone,2024-08-05,2658.86,183
78,1649,34,2024-07-05,Tablet,2024-03-27,3714.47,100
39,3098,54,2024-04-23,Headphones,2022-05-31,3000.01,123
47,4474,40,2024-02-03,Smartphone,2022-01-17,1498.19,141
19,4634,66,2024-03-09,Headphones,2022-10-31,3017.56,159
15,2499,78,2024-10-03,Tablet,2024-02-20,461.54,123
28,2110,66,2024-11-23,TV,2024-12-20,76.56,155
24,4139,78,2023-07-13,Tablet,2022-09-24,2037.56,168
72,1595,49,2024-04-10,TV,2022-02-04,3798.07,189
9,1978,80,2023-12-07,Tablet,2024-02-25,4122.04,117
47,4113,24,2023-02-28,Headphones,2022-03-09,2771.7,199
33,1730,39,2024-06-21,Headphones,2022-07-08,4346.63,164
62,1056,23,2024-04-22,Tablet,2022-02-10,673.28,109
97,3785,78,2023-04-13,TV,2023-08-31,4822.32,116
19,3243,31,2024-06-16,Tablet,2023-11-14,4612.71,157
67,2783,33,2024-08-14,TV,2024-08-02,3016.22,134
74,2701,20,2024-12-11,Headphones,2024-06-25,340.67,103
40,4133,26,2023-11-18,Laptop,2024-12-26,2298.3,143
47,2286,64,2024-07-02,Smartphone,2024-08-04,937.4,190
65,1111,59,2023-01-14,Headphones,2024-05-02,3160.71,174
29,3812,59,2024-03-31,Tablet,2024-08-31,990.33,166
50,1710,40,2023-08-09,Tablet,2024-12-29,2434.9,127
98,2201,20,2024-01-26,TV,2024-10-07,1067.85,110
13,1947,18,2024-11-08,Smartphone,2024-01-27,950.13,102
1,1025,84,2023-06-22,Headphones,2024-10-03,1277.22,199
34,3457,88,2024-10-23,Smartphone,2023-07-02,194.52,102
93,1757,20,2024-11-14,Smartphone,2024-07-03,3594.77,124
48,3578,66,2023-03-22,Headphones,2023-04-29,1568.3,175
77,2800,84,2023-12-02,TV,2023-08-11,3505.63,111
48,4388,72,2023-08-13,TV,2022-10-09,3284.72,148
49,2555,21,2023-02-04,TV,2023-09-22,377.26,155
64,4177,48,2023-07-07,Laptop,2023-02-23,1594.57,152
61,3796,83,2023-08-12,Smartphone,2022-08-11,2855.96,195
29,2841,81,2024-10-04,Laptop,2022-03-21,4596.09,109
39,4535,48,2024-05-08,TV,2024-04-05,2036.53,118
88,3293,80,2023-11-07,Headphones,2023-11-13,2548.72,146
26,2104,83,2024-06-04,Smartphone,2023-02-17,3763.29,153
17,1661,48,2024-08-03,Headphones,2022-11-30,4026.31,106
71,1908,64,2024-06-23,Tablet,2024-06-07,4620.54,187
13,3443,39,2024-01-04,Smartphone,2024-10-22,2511.09,138
69,1521,63,2024-04-19,Headphones,2022-09-15,1009.5,131
26,2856,75,2023-01-31,TV,2024-02-02,3833.89,122
49,2759,78,2023-08-20,Laptop,2024-04-16,671.6,149
67,3973,63,2024-05-11,Headphones,2023-03-31,2120.79,118
7,3311,18,2024-07-19,Tablet,2022-01-19,3159.65,166
58,4732,42,2023-06-24,TV,2024-08-11,3474.69,124
49,1789,78,2023-10-25,Tablet,2024-09-05,3678.49,124
53,2297,31,2023-12-31,Laptop,2023-03-09,1007.99,105
65,2729,62,2023-03-27,Tablet,2022-09-09,4909.16,196
62,1171,56,2024-07-30,Headphones,2024-03-06,933.17,196
17,1264,83,2023-03-30,Headphones,2024-06-25,525.56,114
43,2986,49,2023-02-23,TV,2023-10-11,3337.05,162
25,4893,75,2024-09-21,Laptop,2024-06-28,4554.5,119
3,2049,73,2023-12-27,Laptop,2024-01-08,2818.95,142
79,2492,23,2024-04-20,Smartphone,2022-08-09,2997.64,195
29,2885,84,2023-08-17,Smartphone,2022-04-23,2715.5,187
32,1475,67,2024-06-17,Headphones,2023-07-14,261.6,166
26,3403,55,2024-01-08,Tablet,2024-12-17,3422.49,103
16,2049,20,2024-04-13,Tablet,2022-07-16,1823.09,105
25,1033,22,2024-02-24,TV,2024-11-07,4681.59,158
54,3311,41,2024-06-15,Laptop,2024-02-19,974.61,151
28,2161,71,2024-02-04,Headphones,2022-08-03,1545.47,118
73,1815,51,2023-07-03,Tablet,2023-09-28,2549.03,125
56,4766,56,2024-07-15,Smartphone,2024-11-05,2412.91,147
65,3922,65,2023-03-31,Headphones,2023-11-08,2031.51,188
93,1753,66,2024-09-07,TV,2023-10-22,1606.29,154
86,1565,51,2024-12-06,Headphones,2022-08-21,778.56,188
80,1461,24,2024-01-18,Tablet,2022-01-25,4113.56,158
41,4239,35,2024-01-04,TV,2024-07-26,2271.41,173
51,2654,87,2023-03-15,Smartphone,2024-10-15,2886.13,137
71,3702,51,2023-09-26,Smartphone,2022-03-12,2755.44,183
78,1080,68,2023-01-15,Tablet,2022-01-25,2898.67,104
29,3804,85,2023-11-25,TV,2023-04-03,3538.96,141
83,2937,31,2024-01-27,Smartphone,2022-07-30,3165.44,134
19,4935,86,2024-12-10,TV,2023-06-25,1405.82,168
66,1869,25,2024-03-09,Headphones,2024-02-10,2790.86,198
41,2430,32,2023-12-10,Laptop,2024-11-28,1260.34,102
45,4645,76,2023-07-14,Laptop,2023-11-08,2964.74,140
15,2069,28,2023-02-05,Laptop,2022-04-05,2188.08,131
3,1598,37,2023-07-24,Smartphone,2022-08-08,245.12,135
11,2634,72,2024-10-12,Tablet,2024-06-24,3683.23,129
53,1806,53,2023-02-26,Laptop,2024-12-25,1409.6,138
46,2934,31,2023-04-20,Tablet,2022-07-12,4604.96,192
30,2076,75,2024-11-16,Laptop,2022-06-24,1438.76,189
57,4031,55,2024-05-10,Headphones,2022-04-22,4983.28,188
18,1703,18,2024-12-18,Laptop,2022-04-21,2341.61,159
51,3523,82,2023-08-13,Tablet,2023-03-29,180.72,155
48,3639,18,2024-01-21,Smartphone,2023-02-17,427.53,175
66,3063,77,2023-03-05,Headphones,2023-08-27,456.34,181
96,4431,42,2023-12-18,Tablet,2024-08-17,328.26,157
8,1486,27,2024-04-07,TV,2022-07-05,1375.56,125
22,4909,67,2023-11-16,Laptop,2022-02-20,1656.71,178
6,1705,29,2023-12-23,Headphones,2024-11-30,600.87,104
76,2525,49,2023-04-03,Smartphone,2022-12-21,2218.75,155
57,2164,50,2024-11-25,TV,2022-12-29,1858.49,132
36,1619,89,2023-10-27,Laptop,2023-06-20,3199.8,108
79,4886,43,2024-12-26,Headphones,2022-02-05,1019.53,131
92,4066,59,2024-05-08,Tablet,2022-10-04,4574.23,176
57,1776,67,2024-10-15,Laptop,2024-10-06,2604.15,127
49,1446,78,2024-08-17,Headphones,2022-07-01,3137.48,122
45,3337,58,2024-01-24,Laptop,2023-04-16,245.63,187
82,1208,74,2024-09-02,Headphones,2023-02-21,2817.49,194
66,2498,19,2024-03-09,Tablet,2024-06-07,1872.1,168
77,3460,87,2023-04-12,Laptop,2023-02-08,4624.65,161
45,3724,48,2024-01-13,Headphones,2023-05-29,4433.93,147
79,2450,40,2024-08-05,TV,2023-07-20,3206.36,165
20,2877,71,2023-12-04,Smartphone,2023-03-17,3850.86,161
64,4442,45,2024-05-06,Headphones,2024-09-18,3240.74,193
93,4903,36,2024-10-03,Headphones,2024-12-05,133.99,168
93,3711,65,2023-03-01,Headphones,2022-03-16,3530.48,155
67,3337,19,2024-05-23,Laptop,2023-02-10,926.6,173
83,4503,28,2024-01-27,Smartphone,2022-01-03,3428.73,135
3,2291,61,2023-04-29,Laptop,2024-10-29,102.01,135
54,3198,76,2024-04-15,Headphones,2023-05-29,1588.99,155
78,2742,76,2023-11-24,Headphones,2023-06-24,2608.79,106
64,2278,55,2023-01-21,Smartphone,2022-10-17,1699.19,192
40,4424,42,2023-04-07,TV,2022-06-30,3485.24,131
59,2400,38,2024-05-27,Laptop,2022-09-23,2637.41,190
55,2676,59,2024-12-15,TV,2022-03-24,4800.35,100
62,1854,53,2024-10-01,Headphones,2022-09-15,1821.17,157
4,2381,26,2023-12-16,Headphones,2024-08-07,3623.2,119
60,3655,29,2023-05-12,Tablet,2022-07-18,4187.42,133
75,3417,27,2024-06-29,Tablet,2023-10-10,1305.41,150
95,4298,76,2024-08-21,TV,2022-09-23,3782.95,135
96,1704,22,2023-02-01,Tablet,2024-09-23,1996.9,125
91,4374,50,2023-09-16,Smartphone,2024-05-19,687.2,186
30,1825,86,2024-04-20,TV,2024-01-01,68.05,132
2,2004,80,2023-02-02,Tablet,2024-05-10,3731.6,100
62,4460,46,2024-01-23,Tablet,2022-01-19,971.91,166
49,1376,35,2024-07-14,Smartphone,2023-01-06,303.41,149
9,1972,23,2024-03-31,Smartphone,2024-11-12,2511.18,134
92,1117,70,2024-08-16,TV,2023-09-11,1766.16,134
31,4076,49,2023-05-24,Laptop,2023-10-05,3474.44,158
98,1443,59,2024-08-26,Smartphone,2023-01-14,581.45,176
61,4423,64,2023-08-12,Tablet,2024-03-27,706.63,196
79,1754,48,2023-08-05,TV,2024-04-03,2050.33,112
48,4604,79,2023-06-05,Laptop,2022-03-31,2626.02,121
25,4735,73,2024-06-03,TV,2022-05-24,4129.76,155
36,1639,28,2023-02-05,Tablet,2023-09-13,2948.84,104
8,3171,43,2024-09-27,Laptop,2024-05-13,4517.86,180
73,3705,44,2023-01-09,Laptop,2022-07-23,1127.95,142
58,2300,74,2023-02-09,Smartphone,2024-05-14,3001.29,173
45,3869,44,2024-04-13,Headphones,2022-06-02,3293.43,154
62,4465,76,2023-06-28,Tablet,2023-06-13,3642.74,190
39,3711,79,2024-10-02,Headphones,2022-12-05,4943.82,114
96,3407,37,2024-05-15,Tablet,2024-01-19,2366.77,141
58,1622,20,2024-01-08,TV,2024-12-15,1878.13,108
81,2492,33,2023-03-09,Headphones,2023-07-10,4268.42,170
99,3008,61,2024-10-27,Laptop,2024-01-23,925.11,156
83,2651,47,2024-02-28,Smartphone,2024-07-19,233.29,109
64,2723,57,2024-05-29,Tablet,2023-07-05,2245.77,163
44,4128,82,2023-12-30,Smartphone,2022-04-08,1273.67,140
29,4322,46,2024-03-26,Tablet,2024-03-03,2012.8,112
59,2919,47,2024-05-30,Laptop,2023-02-26,4931.11,115
71,1918,49,2023-11-25,Laptop,2022-03-21,1775.02,197
92,2173,27,2024-01-05,Laptop,2022-10-15,3554.43,171
9,3499,68,2024-08-19,Laptop,2024-04-26,1289.49,159
92,2185,25,2024-01-22,Laptop,2022-06-18,1551.94,130
6,1119,68,2024-06-30,Smartphone,2022-03-12,1253.62,154
29,1581,53,2023-04-24,TV,2022-09-20,2882.2,191
58,2947,72,2024-07-24,Headphones,2023-12-13,1169.24,170
17,4422,52,2023-02-07,Smartphone,2023-12-24,3605.9,133
16,3146,53,2024-06-28,Headphones,2023-06-14,3417.36,196
87,2190,73,2024-01-12,TV,2024-02-24,2135.28,103
95,4881,53,2024-02-03,Tablet,2022-07-29,176.61,154
3,2686,78,2023-07-22,TV,2022-04-27,162.12,189
21,4909,79,2023-07-21,TV,2023-09-08,2687.39,165
64,2999,42,2023-04-10,Tablet,2022-11-11,4204.03,195
90,3561,81,2024-02-02,Headphones,2022-01-11,3014.42,158
36,3711,77,2024-03-25,Laptop,2024-12-10,2206.47,140
86,1400,74,2023-04-28,Tablet,2024-10-27,4416.49,165
62,3412,87,2024-02-25,Tablet,2024-08-12,1025.13,189
42,4648,69,2023-08-31,TV,2022-09-18,1829.15,146
76,2349,73,2024-06-24,Tablet,2022-07-19,2848.28,126
42,3628,80,2023-08-15,Smartphone,2022-11-26,1493.76,178
61,2656,85,2024-05-15,Laptop,2022-03-31,4988.68,120
13,1620,37,2023-08-01,TV,2023-08-14,2288.99,190
11,3875,71,2024-11-29,Headphones,2022-02-24,306.03,197
54,1246,18,2023-04-23,Headphones,2022-04-02,921.61,110
16,3481,27,2024-01-08,Headphones,2022-02-25,2685.78,186
8,2116,40,2023-10-26,Headphones,2022-03-02,2772.78,121
59,4339,68,2024-11-03,Headphones,2022-04-27,4921.51,122
57,3662,41,2023-01-19,TV,2023-08-13,3019.83,164
40,3990,30,2024-11-01,Smartphone,2022-08-24,3349.81,158
59,4010,46,2023-01-11,Smartphone,2022-02-02,1107.93,175
2,1623,75,2023-01-08,Headphones,2024-02-25,578.98,188
94,3368,60,2023-06-02,Smartphone,2022-01-21,3029.95,169
94,4994,27,2024-09-16,Laptop,2024-07-06,4331.16,197
76,2839,48,2024-10-21,Smartphone,2022-10-29,2957.5,127
10,3903,31,2024-07-03,Tablet,2022-10-24,2241.78,124
44,3109,51,2023-05-15,Headphones,2024-02-12,2912.12,181
11,1299,34,2024-01-08,Tablet,2024-12-03,2370.42,100
79,1402,38,2024-04-05,Tablet,2023-02-23,752.31,131
80,4002,84,2023-08-23,Headphones,2022-03-03,3718.86,128
81,2671,75,2023-09-12,TV,2024-05-07,2688.54,119
90,4638,25,2024-08-08,Smartphone,2023-06-22,2026.65,145
2,4691,55,2023-11-24,Laptop,2023-11-27,2820.21,176
50,4374,43,2023-12-28,TV,2024-03-28,1244.07,156
12,4841,81,2024-01-09,Laptop,2024-11-25,2168.39,111
90,1252,47,2023-07-28,Headphones,2024-07-08,3131.1,171
23,2757,26,2023-09-24,Smartphone,2024-09-01,1169.66,138
18,3525,49,2024-10-17,TV,2023-06-26,3757.53,107
62,2392,28,2024-07-07,Headphones,2024-02-29,2629.0,181
96,4750,51,2024-05-20,TV,2022-02-02,4315.45,184
62,2964,35,2024-07-17,Tablet,2023-08-04,4243.82,127
38,1159,36,2024-02-25,Smartphone,2022-12-18,2497.86,130
67,4008,71,2023-11-04,Smartphone,2022-09-12,1017.55,114
38,4237,54,2023-05-17,Headphones,2024-12-09,3696.38,159
67,1204,29,2024-02-23,Headphones,2024-11-12,2122.46,138
94,4338,21,2023-07-14,Headphones,2022-09-30,2993.41,196
61,2161,60,2023-04-05,Smartphone,2023-11-24,580.96,186
1,2391,44,2024-05-04,Tablet,2022-09-07,3176.34,179
94,4514,68,2023-09-15,Smartphone,2024-06-22,1899.07,187
45,1857,22,2023-01-25,Headphones,2022-08-20,1704.24,120
96,1759,23,2023-08-20,Laptop,2023-03-04,4900.58,107
28,2590,73,2023-11-28,Tablet,2024-08-14,2190.53,141
21,4987,85,2024-08-28,Smartphone,2023-09-26,3406.29,158
13,3768,61,2023-08-09,Laptop,2022-08-30,3157.25,180
27,4088,32,2023-10-24,Tablet,2022-05-14,566.3,178
7,3115,59,2023-07-22,Smartphone,2024-12-30,3752.24,177
22,1132,28,2023-12-09,Headphones,2024-10-20,1649.64,119
74,2723,28,2024-08-15,Smartphone,2022-08-07,4004.75,195
53,3966,83,2023-07-24,Tablet,2023-11-28,3057.82,160
79,1429,44,2023-03-18,Headphones,2022-11-03,1619.6,110
79,3355,75,2024-07-03,TV,2022-11-10,1813.65,131
4,3697,89,2024-12-07,Laptop,2024-07-11,3670.96,103
96,2197,38,2023-02-11,Headphones,2022-10-08,2772.79,128
23,3459,38,2024-03-30,Headphones,2022-02-04,3358.34,104
70,1096,89,2023-07-01,Tablet,2022-03-11,833.68,175
88,2706,18,2023-07-14,Tablet,2022-12-26,3945.53,138
84,2177,75,2024-08-12,Laptop,2023-02-12,1635.94,122
84,2718,30,2024-01-23,Tablet,2023-08-03,3118.31,196
76,2265,23,2024-09-28,Headphones,2023-06-03,617.67,115
33,2327,75,2023-05-21,Laptop,2023-08-29,1641.03,149
28,2308,34,2023-01-27,Laptop,2022-03-22,3261.89,110
8,2050,29,2023-11-11,Smartphone,2022-09-07,1407.32,171
1,4473,69,2023-11-17,Headphones,2024-11-27,4407.55,196
37,2383,87,2024-03-23,Headphones,2022-02-14,3323.08,147
63,4131,69,2023-10-20,Tablet,2022-05-17,4357.88,133
22,3249,54,2023-08-24,Headphones,2024-04-02,2007.18,120
70,3809,20,2024-12-15,Tablet,2024-09-05,218.23,162
21,3921,25,2024-04-01,Headphones,2024-03-30,2901.89,116
96,1580,27,2024-10-15,Smartphone,2023-01-02,1729.01,133
35,3417,64,2024-08-28,Headphones,2022-08-17,2268.53,150
79,1532,58,2024-10-25,Smartphone,2022-07-02,3421.5,166
5,2175,81,2023-03-08,Headphones,2023-04-12,3518.29,123
60,2125,59,2023-06-25,Headphones,2024-04-17,186.4,121
46,1898,60,2024-05-24,TV,2022-07-23,3858.05,109
50,3654,26,2024-09-06,Headphones,2024-09-01,2492.92,104
48,2469,31,2023-04-01,Smartphone,2023-09-15,2805.66,130
6,3920,21,2024-12-05,Laptop,2024-12-27,1525.07,123
89,2252,19,2023-06-15,Smartphone,2024-05-18,2133.13,110
56,4196,18,2024-08-24,Headphones,2023-07-04,3566.36,150
59,1769,82,2024-03-13,Tablet,2023-08-27,3894.73,147
29,1833,63,2023-02-20,TV,2024-01-25,1966.18,177
71,4046,76,2024-11-08,Tablet,2023-09-20,3471.03,103
77,2904,24,2024-11-16,TV,2024-10-12,1327.32,107
18,3985,83,2023-09-23,TV,2022-04-05,4168.51,106
2,3283,32,2024-06-04,Tablet,2023-11-16,3068.58,198
